ID,Day,Incidence,Brand,Quantity,Last_Inc_Brand,Last_Inc_Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Promotion_1,Promotion_2,Promotion_3,Promotion_4,Promotion_5,Sex,Marital status,Age,Education,Income,Occupation,Settlement size,Segment,Segment_0,Segment_1,Segment_2,Segment_3
200000134,235,1,3,8,0,0,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,254,1,3,2,0,0,1.46,1.57,2.0,2.16,2.64,0,1,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,275,1,3,6,0,0,1.4,1.89,2.0,2.16,2.64,1,0,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,281,1,3,2,3,1,1.37,1.89,1.94,2.14,2.64,0,0,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,324,1,3,4,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,368,1,3,5,0,0,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,388,1,3,6,0,0,1.49,1.89,2.02,2.21,2.7,0,0,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,393,1,3,5,3,1,1.47,1.89,2.02,1.94,2.69,0,0,0,1,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,400,1,3,6,3,1,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,415,1,3,4,0,0,1.34,1.89,2.02,2.21,2.66,0,0,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,422,1,3,6,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,433,1,3,8,0,0,1.41,1.57,2.02,2.04,2.65,0,0,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,442,1,3,7,0,0,1.47,1.89,2.02,2.18,2.7,0,1,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,482,1,3,7,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,489,1,1,4,3,1,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,509,1,3,3,0,0,1.34,1.88,2.07,2.26,2.43,0,0,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,523,1,3,4,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,541,1,3,6,3,1,1.47,1.56,2.05,2.26,2.27,0,1,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,590,1,3,6,0,0,1.26,1.89,2.06,2.19,2.49,1,0,0,1,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,615,1,3,8,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,654,1,3,3,0,0,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,660,1,3,5,3,1,1.37,1.86,2.06,2.24,2.79,1,1,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000134,669,1,1,4,3,1,1.42,1.86,2.06,2.24,2.76,0,0,0,0,0,1,1,27,1,122649,1,1,2,False,False,True,False
200000135,130,1,5,4,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,165,1,2,3,0,0,1.39,1.9,1.94,2.16,2.61,1,0,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,214,1,1,3,0,0,1.35,1.78,1.99,1.97,2.67,0,0,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,284,1,2,3,0,0,1.37,1.89,2.0,2.14,2.66,0,0,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,461,1,2,4,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,532,1,2,3,0,0,1.35,1.89,2.07,2.26,2.66,0,0,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,588,1,1,4,0,0,1.26,1.89,2.06,2.19,2.4,1,0,0,1,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,590,1,1,5,1,1,1.26,1.89,2.06,2.19,2.49,1,0,0,1,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,591,1,1,6,1,1,1.42,1.89,2.06,2.19,2.49,1,0,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,596,1,1,10,1,1,1.35,1.83,2.06,2.24,2.59,1,1,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,610,1,1,4,0,0,1.26,1.89,2.11,2.24,2.73,1,0,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,614,1,1,2,1,1,1.42,1.89,2.06,2.24,2.73,0,1,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,615,1,1,2,1,1,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,626,1,2,4,1,1,1.48,1.57,2.06,2.24,2.79,0,0,1,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,630,1,1,5,2,1,1.25,1.89,2.11,2.24,2.79,1,0,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,651,1,1,2,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000135,654,1,2,5,1,1,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0,0,1,22,1,139780,1,0,2,False,False,True,False
200000136,30,1,4,2,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,44,1,4,3,0,0,1.35,1.58,1.97,2.09,2.67,1,1,1,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,49,1,4,6,4,1,1.35,1.87,1.93,2.09,2.59,1,0,1,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,63,1,2,4,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,76,1,2,5,2,1,1.36,1.83,1.95,2.12,2.49,1,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,116,1,4,4,0,0,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,129,1,4,2,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,243,1,4,3,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,413,1,4,6,0,0,1.28,1.89,2.02,2.21,2.66,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,417,1,4,3,4,1,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,428,1,4,3,0,0,1.34,1.57,2.02,1.98,2.65,0,1,0,1,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,438,1,4,5,0,0,1.44,1.69,2.02,2.18,2.65,0,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,442,1,4,3,4,1,1.47,1.89,2.02,2.18,2.7,0,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,449,1,4,3,4,1,1.47,1.69,2.02,2.21,2.7,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,461,1,4,4,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,468,1,4,4,4,1,1.28,1.36,2.02,2.21,2.68,0,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,475,1,4,4,4,1,1.24,1.88,1.99,2.21,2.7,1,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,489,1,4,5,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,501,1,4,4,4,1,1.21,1.89,2.07,2.21,2.53,1,0,0,0,1,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,518,1,4,3,0,0,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,524,1,4,2,4,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,541,1,4,3,0,0,1.47,1.56,2.05,2.26,2.27,0,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,552,1,4,5,4,1,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,555,1,4,3,4,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,561,1,4,3,4,1,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,581,1,4,2,0,0,1.34,1.57,2.01,2.24,2.73,0,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,595,1,4,2,0,0,1.35,1.83,2.06,2.24,2.59,1,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,602,1,4,3,4,1,1.33,1.81,2.06,2.24,2.77,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,617,1,4,3,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,631,1,4,3,0,0,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,651,1,4,5,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,686,1,4,4,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,697,1,4,4,0,0,1.42,1.51,1.97,2.24,2.78,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,726,1,4,2,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000136,727,1,4,4,4,1,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,1,1,55,2,126357,1,2,3,False,False,False,True
200000137,38,1,3,2,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,56,1,3,2,0,0,1.39,1.9,1.91,2.12,2.62,1,0,1,0,1,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,210,1,4,4,0,0,1.49,1.9,1.99,1.97,2.66,0,0,0,1,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,242,1,4,5,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,249,1,4,3,4,1,1.46,1.89,1.99,2.15,2.65,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,272,1,4,4,0,0,1.4,1.89,2.0,2.16,2.64,1,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,285,1,4,4,0,0,1.46,1.89,2.0,2.15,2.66,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,292,1,4,5,4,1,1.49,1.89,2.0,2.17,2.67,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,365,1,4,5,0,0,1.27,1.89,2.02,2.2,2.68,0,1,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,398,1,4,5,0,0,1.49,1.89,2.02,1.94,2.69,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,404,1,4,4,0,0,1.33,1.89,2.02,2.21,2.69,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,418,1,4,4,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,474,1,4,4,0,0,1.24,1.88,1.99,2.21,2.7,1,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,483,1,4,4,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,498,1,4,4,0,0,1.19,1.57,2.06,2.21,2.54,0,0,0,0,1,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,513,1,4,3,0,0,1.47,1.88,2.07,2.26,2.44,0,1,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,530,1,4,3,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,550,1,4,4,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,554,1,4,4,4,1,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,577,1,4,4,0,0,1.3,1.89,2.01,2.24,2.73,0,0,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000137,676,1,4,3,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,1,1,32,1,308491,2,1,3,False,False,False,True
200000138,84,1,4,2,0,0,1.47,1.9,1.95,2.12,2.44,0,0,0,0,1,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,150,1,4,2,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,225,1,2,3,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,262,1,2,3,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,313,1,2,7,0,0,1.33,1.49,2.01,2.21,2.69,0,1,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,323,1,4,1,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,340,1,2,2,0,0,1.4,1.89,2.02,2.21,2.6,0,1,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,356,1,1,7,0,0,1.23,1.81,1.97,2.21,2.67,0,0,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,416,1,2,1,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,485,1,2,2,0,0,1.39,1.88,2.01,2.21,2.7,1,1,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,497,1,2,2,0,0,1.33,1.57,2.06,2.21,2.58,0,0,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,500,1,5,2,2,1,1.21,1.89,2.07,2.21,2.53,1,0,0,0,1,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,524,1,2,5,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,647,1,2,4,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,649,1,2,1,2,1,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,681,1,2,2,0,0,1.42,1.85,2.06,2.24,2.77,1,1,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,686,1,2,4,2,1,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000138,702,1,3,5,0,0,1.41,1.85,2.0,2.24,2.79,0,0,1,0,0,0,0,53,1,124902,1,0,0,True,False,False,False
200000139,4,1,4,3,0,0,1.59,1.87,2.01,2.09,2.66,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,11,1,4,2,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,18,1,4,3,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,25,1,4,2,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,33,1,4,2,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,37,1,4,1,4,1,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,44,1,4,3,0,0,1.35,1.58,1.97,2.09,2.67,1,1,1,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,51,1,4,2,4,1,1.35,1.87,1.93,2.09,2.59,1,1,1,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,58,1,4,3,4,1,1.39,1.9,1.91,2.12,2.62,1,0,0,0,1,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,66,1,4,1,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,70,1,4,2,4,1,1.39,1.89,1.91,2.12,2.67,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,74,1,4,3,4,1,1.35,1.83,1.95,2.12,2.55,1,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,77,1,4,1,4,1,1.36,1.85,1.95,2.12,2.5,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,84,1,4,3,4,1,1.47,1.9,1.95,2.12,2.44,0,0,0,0,1,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,91,1,4,2,4,1,1.39,1.58,1.99,2.12,2.4,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,98,1,4,3,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,110,1,4,3,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,117,1,4,1,4,1,1.43,1.35,1.95,2.16,2.67,1,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,124,1,4,3,4,1,1.39,1.84,1.97,2.16,2.67,1,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,131,1,4,3,4,1,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,143,1,4,3,4,1,1.21,1.35,1.99,2.16,2.67,1,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,150,1,4,3,4,1,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,183,1,4,3,0,0,1.46,1.88,1.97,1.89,2.37,1,0,0,1,1,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,197,1,4,1,0,0,1.35,1.57,1.99,2.16,2.66,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,204,1,4,3,4,1,1.49,1.9,1.97,2.16,2.34,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,211,1,4,3,0,0,1.49,1.78,1.99,1.97,2.67,0,0,0,1,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,218,1,2,2,4,1,1.34,1.89,1.99,2.13,2.36,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,225,1,4,3,2,1,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,237,1,4,3,4,1,1.46,1.89,1.93,2.16,2.67,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,242,1,4,2,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,255,1,4,2,0,0,1.46,1.57,2.0,2.16,2.64,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,263,1,4,3,4,1,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,266,1,4,3,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,275,1,4,3,4,1,1.4,1.89,2.0,2.16,2.64,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,282,1,5,1,0,0,1.37,1.89,2.0,2.14,2.64,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,289,1,4,2,5,1,1.49,1.89,2.0,2.17,2.67,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,296,1,4,3,4,1,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,305,1,1,2,0,0,1.36,1.89,1.97,2.03,2.68,1,0,0,1,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,313,1,4,3,1,1,1.33,1.49,2.01,2.21,2.69,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,327,1,4,3,0,0,1.47,1.89,2.01,1.9,2.71,0,0,0,1,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,330,1,4,3,4,1,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,339,1,4,2,0,0,1.4,1.89,2.02,2.21,2.59,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,346,1,4,3,4,1,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,360,1,4,2,0,0,1.33,1.89,2.02,2.2,2.69,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,366,1,2,2,4,1,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,367,1,4,2,2,1,1.21,1.53,2.02,2.02,2.68,0,1,1,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,374,1,4,3,4,1,1.21,1.87,2.02,2.21,2.69,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,386,1,4,3,4,1,1.49,1.89,2.02,2.21,2.7,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,393,1,4,1,0,0,1.47,1.89,2.02,1.94,2.69,0,0,0,1,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,400,1,4,2,4,1,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,407,1,4,1,0,0,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,425,1,5,1,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,1,1,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,433,1,4,2,5,1,1.41,1.57,2.02,2.04,2.65,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,440,1,4,1,4,1,1.47,1.89,2.02,2.18,2.64,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,447,1,4,3,0,0,1.47,1.89,2.02,2.21,2.64,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,453,1,4,2,4,1,1.41,1.89,2.02,2.21,2.7,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,461,1,4,3,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,468,1,4,3,0,0,1.28,1.36,2.02,2.21,2.68,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,475,1,4,2,0,0,1.24,1.88,1.99,2.21,2.7,1,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,477,1,4,1,4,1,1.26,1.88,1.99,2.21,2.7,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,482,1,4,2,4,1,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,501,1,4,2,0,0,1.21,1.89,2.07,2.21,2.53,1,0,0,0,1,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,508,1,4,2,0,0,1.34,1.88,2.07,2.26,2.49,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,526,1,4,2,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,540,1,5,1,0,0,1.47,1.56,2.05,2.26,2.59,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,548,1,4,3,5,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,553,1,4,1,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,567,1,4,2,0,0,1.48,1.89,2.07,2.26,2.39,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,574,1,4,3,0,0,1.14,1.89,2.01,2.26,2.53,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,581,1,5,1,0,0,1.34,1.57,2.01,2.24,2.73,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,588,1,4,2,5,1,1.26,1.89,2.06,2.19,2.4,1,0,0,1,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,602,1,4,3,4,1,1.33,1.81,2.06,2.24,2.77,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,609,1,4,3,4,1,1.26,1.89,2.06,2.24,2.72,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,616,1,4,3,4,1,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,628,1,4,1,4,1,1.25,1.89,2.06,2.24,2.79,1,0,1,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,635,1,4,1,0,0,1.31,1.56,2.0,2.24,2.79,1,1,1,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,642,1,4,3,4,1,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,654,1,4,3,4,1,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,660,1,4,3,4,1,1.37,1.86,2.06,2.24,2.79,1,1,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
200000139,666,1,4,3,0,0,1.37,1.83,2.06,2.24,2.76,0,0,0,0,0,1,1,56,2,126531,1,1,3,False,False,False,True
